"Wine Cooler";"https://www.thecocktaildb.com/images/media/drink/yutxtv1473344210.jpg";"Mix wine and soft drink. Pour into glass. Add ice."
"Winter Rita";"https://www.thecocktaildb.com/images/media/drink/fwpd0v1614006733.jpg";"Salt rim. Combine all ingredients, shake with ice, and strain over fresh ice.⠀"
"Whiskey Sour";"https://www.thecocktaildb.com/images/media/drink/hbkfsh1589574990.jpg";"Shake with ice. Strain into chilled glass, garnish and serve. If served 'On the rocks', strain ingredients into old-fashioned glass filled with ice."
"White Russian";"https://www.thecocktaildb.com/images/media/drink/vsrupw1472405732.jpg";"Pour vodka and coffee liqueur over ice cubes in an old-fashioned glass. Fill with light cream and serve."
"Winter Paloma";"https://www.thecocktaildb.com/images/media/drink/u5f0pz1614007748.jpg";"Everyone’s favourite Paloma gets a delicious Indian makeover. Tequila reposado infused with “Timur Pepper” which has citrusy & grapefruit notes and is grown at the foothills of Himalaya. It also produces a slightly numbing and tingling sensation on your lip when consumed. We have also spiced up the fresh grapefruit juice with the warming spice blend from Himalaya. The combination of all these interesting elements has allowed us to elevate your Paloma sipping experience."
"Whitecap Margarita";"https://www.thecocktaildb.com/images/media/drink/srpxxp1441209622.jpg";"Place all ingredients in a blender and blend until smooth. This makes one drink."
"White Wine Sangria";"https://www.thecocktaildb.com/images/media/drink/hnuod91587851576.jpg";"Chop the Lemon, Lime and other fruits into large chunks. Fill the Pitcher with the white wine and mix in the Apple Brandy. Top to taste with soda water."
"Waikiki Beachcomber";"https://www.thecocktaildb.com/images/media/drink/ysuqus1441208583.jpg";"Shake all ingredients with ice, strain into a cocktail glass, and serve."
"Yellow Bird";"https://www.thecocktaildb.com/images/media/drink/2t9r6w1504374811.jpg";"Shake and strain into a chilled cocktail glass"
"Yoghurt Cooler";"https://www.thecocktaildb.com/images/media/drink/trttrv1441254466.jpg";"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up. Note: Use lots of ice in this one - great on hot days! To add ice: Remove the center of the cover while the blender is on - drop 3 or 4 ice cubs and blend until they're completely crushed."
"Zorro";"https://www.thecocktaildb.com/images/media/drink/kvvd4z1485621283.jpg";"add all and pour black coffee and add whipped cream on top."
"Zinger";"https://www.thecocktaildb.com/images/media/drink/iixv4l1485620014.jpg";"Get a shot glass and pour in three shots of the schnapps. Do the same with the Surge Cola. Then down it like Scheetz would."
"Zoksel";"https://www.thecocktaildb.com/images/media/drink/ft8ed01485620930.jpg";"No specific mixinginstructions, just poor every ingredient in one glass. The lemon goes with it."
"Zombie";"https://www.thecocktaildb.com/images/media/drink/2en3jk1509557725.jpg";"
Blend at high speed for no more than 5 seconds.

Pour into a glass, add ice cubes to fill, then add the garnish.

*Donn’s mix: Bring 3 crushed cinnamon sticks, 1 cup of sugar and 1 cup of water to a boil, stirring until the sugar is dissolved.

Simmer for 2 minutes, then remove from the heat and let sit for at least 2 hours before straining into a clean glass bottle.

Then add 1 part of the syrup and 2 parts of fresh grapefruit juice together."
"Zambeer";"https://www.thecocktaildb.com/images/media/drink/bje5401485619578.jpg";"Mix sambuca with rootbeer and stir. Add ice"
"Zorbatini";"https://www.thecocktaildb.com/images/media/drink/wtkqgb1485621155.jpg";"Prepare like a Martini. Garnish with a green olive."
"Zenmeister";"https://www.thecocktaildb.com/images/media/drink/qyuvsu1479209462.jpg";"Mix together and enjoy"
"Zipperhead";"https://www.thecocktaildb.com/images/media/drink/r2qzhu1485620235.jpg";"Fill glass with rocks, add straw before putting in liquor. Then add the ingredients in order, trying to keep layered as much as possible (i.e. Chambord on bottom, then Vodka, Then soda on top)."
"Zima Blaster";"https://www.thecocktaildb.com/images/media/drink/1wifuv1485619797.jpg";"Fill glass with ice. Pour in Chambord, then fill with Zima. Mix and enjoy."
"Zizi Coin-coin";"https://www.thecocktaildb.com/images/media/drink/0fbo2t1485620752.jpg";"Pour 5cl of Cointreau on ice, add 2cl of fresh lemon (or lime) juice, stir gently, and finally add slices of lemon/lime in glass."
"Zippy's Revenge";"https://www.thecocktaildb.com/images/media/drink/1sqm7n1485620312.jpg";"Mix Kool-Aid to taste then add Rum and ammaretto. shake well to disolve the sugar in the Kool-Aid... serve cold"
"Zimadori Zinger";"https://www.thecocktaildb.com/images/media/drink/bw8gzx1485619920.jpg";"Pour Zima in a collins glass over ice and then pour the shot of Midori. Don't stir. Garnish with a cherry."
"Ziemes Martini Apfelsaft";"https://www.thecocktaildb.com/images/media/drink/xnzr2p1485619687.jpg";"Serve without ice. At least the juice shold have room temperature."
